index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
1537,АРХ ТЕКТУРНО-СМЕТНЫЙ ОТДЕЛ,手E民 EpM MOEMENT ME 2 APXTEKTYPHO-CMETHGIN,арх тектурно-сметный отдел,手e民 epm moement me 2 apxtektypho-cmethgin,False,1.5,2.0,0.6247654784240151
1538,RUS N RUSCON,RUSCON,rus n ruscon,ruscon,False,0.5,0.6666666666666666,0.33333333333333337
1539,Я ТЕБЯ ЛЮБЛЮ!,4TEB9 AHOBA1O!,я тебя люблю!,4teb9 ahoba1o!,False,1.0,1.0,0.5677655677655677
1540,peace,PEACE,peace,peace,True,0.0,0.0,0.0
1541,Я ЛЮБЛЮ ТЕБЯ ДИАНА ЭТЬН.,9.1G5O TE69 DuaHa 3TbH,я люблю тебя диана этьн.,9.1g5o te69 duaha 3tbh,False,0.875,1.0,0.5795454545454546
1542,Text,Text,text,text,True,0.0,0.0,0.0
1543,FRI END,FRJEND,fri end,frjend,False,0.2857142857142857,1.0,0.12063492063492065
1544,СВОБОДУ ВЛАДИМИР ВОРОНЦОВ,,свободу владимир воронцов,nan,False,1.0,1.0,1.0
1545,PRIDE,PRIDE,pride,pride,True,0.0,0.0,0.0
1546,Колечка ЛЮБЛЮ,,колечка люблю,nan,False,1.0,1.0,1.0
1547,БИТЬ И БЕРЕЧ,OEMTS WBEPE4L,бить и береч,oemts wbepe4l,False,1.0,1.0,0.6132478632478633
1548,"ТОЛЯ Я БЕРЕМЕННА ОТ ТЕБЯ! РИТА ТОЛЯ, И Я БЕРЕМЕННА ОТ ТЕБЯ! Наташа Толя, я так-то тоже беременна от тебя! Мила",TA9.HRSEPEMEHHA TOΛRR6ePeMeHHA OTTeDA OTTEEA! Puma HATAIA me0%,"толя я беременна от тебя! рита толя, и я беременна от тебя! наташа толя, я так-то тоже беременна от тебя! мила",ta9.hrsepemehha toλrr6epemehha otteda otteea! puma hataia me0%,False,0.9363636363636364,1.0,0.6554391844714427
1549,"Мяушки, с Днём Люблю тебя.",Chasuo mede borgeruex! rpocmbie Pagocmu! CHH Aapte suog www.prostorad.ru,"мяушки, с днём люблю тебя.",chasuo mede borgeruex! rpocmbie pagocmu! chh aapte suog www.prostorad.ru,False,2.576923076923077,1.8,0.5794159544159545
1550,ОТКРЫВАЙ КОБРА!!,OTKPbIBaM KOEPA!!!,открывай кобра!!,otkpbibam koepa!!!,False,0.9375,1.0,0.5486111111111112
1551,"Полина, прости меня пожалуйста! Даня","nONUHA, NPOCTUMeHA OnOKANyUCTA! AH","полина, прости меня пожалуйста! даня","nonuha, npoctumeha onokanyucta! ah",False,0.8888888888888888,1.0,0.6380174291938998
1552,2015,SaS Z口L5,2015,sas z口l5,False,1.75,2.0,1.0
1553,"Соколовский 
 не 
 террорист",CokoAoBcknu  TEPPOPUCT,соколовский   не   террорист,cokoaobcknu  teppopuct,False,0.9285714285714286,1.0,0.6125541125541125
1554,ПРОСТИ!!!,J2OCTEU!,прости!!!,j2octeu!,False,0.8888888888888888,1.0,0.587962962962963
1555,"Севернее Кореи . Соцсети о санкциях, репрессиях и эмиграции ","""CeBepHeeKopen""CouceTHo caHKuAx,penpeccAxmrpau","севернее кореи . соцсети о санкциях, репрессиях и эмиграции","""cebepheekopen""coucetho cahkuax,penpeccaxmrpau",False,0.9661016949152542,1.0,0.6408744780152296
1556,ВИКА Я ЛЮБЛЮ ФАСОЛЬ!,rOb! .A05NG DA,вика я люблю фасоль!,rob! .a05ng da,False,0.9,1.0,0.5857142857142856
1557,Old School,old School,old school,old school,True,0.0,0.0,0.0
1558,Вопрос 5,llonpocS Te e e.eHay. mn aot1.Pr.  x4a7.a KacoevoebonpHanca,вопрос 5,llonpocs te e e.ehay. mn aot1.pr.  x4a7.a kacoevoebonphanca,False,7.25,4.0,0.6193502824858756
1559,Всё будет хорошо!!!,Bce6yAeTxopowo!!! ,всё будет хорошо!!!,bce6yaetxopowo!!!,False,0.8421052631578947,1.0,0.5552115583075337
1560,LETSBE Friends FOREVER,LETSBE Fuends FOREVER,letsbe friends forever,letsbe fuends forever,False,0.09090909090909091,0.3333333333333333,0.08770562770562773
1561,хватит!,发 6 MRh,хватит!,发 6 mrh,False,1.0,3.0,1.0
1562,Я люблю свою БАБУ,A#4EAO CIBOHO: BABY,я люблю свою бабу,a#4eao ciboho: baby,False,1.0588235294117647,1.0,0.5923632610939114
1563,ПИТЕР-,,питер-,nan,False,1.0,1.0,1.0
1564,БЕСИШЬ МЕНЯ,60 FECHU HEHS,бесишь меня,60 fechu hehs,False,1.0909090909090908,1.5,0.6107226107226107
1565,С ДОБРЫМ УТРОМ! БЕСИШЬ МЕНЯ ,  CIOSPHMyTPOM!,с добрым утром! бесишь меня,ciosphmytpom!,False,0.9629629629629629,1.0,0.6286799620132955
1566,Amelica.com для детей,Amelica.com AnagOTOA 8,amelica.com для детей,amelica.com anagotoa 8,False,0.47619047619047616,0.6666666666666666,0.15800865800865793
1567,Лето в Подмосковье,eTO BlloAMOCKOBbe OTCK2Hy ,лето в подмосковье,eto blloamockobbe otck2hy,False,1.3888888888888888,1.0,0.6029629629629629
1568,KENTATSU,KENTA,kentatsu,kenta,False,0.375,1.0,0.07499999999999996
1569,anextour,anextour W OREXT DUEEIC HEBABMEMOTH,anextour,anextour w orext dueeic hebabmemoth,False,3.375,4.0,0.15428571428571425
1570,ПОДКЛЮЧАЙ,NOAKIIOAN PoCTeneKOM 818011000800,подключай,noakiioan poctenekom 818011000800,False,3.6666666666666665,3.0,1.0
1571,Aladdin,ACcle DienE,aladdin,accle diene,False,0.8571428571428571,2.0,0.24935064935064943
1572,REDTAXI,REDTRXI REDTHI ISAKE3OA,redtaxi,redtrxi redthi isake3oa,False,2.4285714285714284,3.0,0.17639751552795035
1573,наклейка на заднем стекле,HAKJEMKA HA3AAHEMCTEKE,наклейка на заднем стекле,hakjemka ha3aahemcteke,False,0.96,1.0,0.6381818181818182
1574,ПРЕДМЕТЫ КУХНИ,GFENETSIHSXAN,предметы кухни,gfenetsihsxan,False,1.0,1.0,1.0
1575,Travel,Travel,travel,travel,True,0.0,0.0,0.0
1576,Губка,YoKaD% eAgPHNE ,губка,yokad% eagphne,False,2.8,2.0,1.0
1577,Т КУРОРТ,,т курорт,nan,False,1.0,1.0,1.0
1578,Coc Cola,CceCala callola C,coc cola,ccecala callola c,False,1.25,1.5,0.33298319327731096
1579,ESPRESSO,ESPRESSO,espresso,espresso,True,0.0,0.0,0.0
1580,"Twinkle 
 twinkle Little Star 
 Do you know how 
 Loved you are",inkle Voyouknow how Loued yonae,twinkle   twinkle little star   do you know how   loved you are,inkle voyouknow how loued yonae,False,0.5555555555555556,0.9090909090909091,0.35082484359458777
1581,JACK,JACK M6,jack,jack m6,False,0.75,1.0,0.08571428571428574
1582,A B C D E J G H I J K L M N O P Q R S T U V W X Y Z,ABODEgGHT JKLMNOPG RS'TOYWxZ,a b c d e j g h i j k l m n o p q r s t u v w x y z,abodegght jklmnopg rs'toywxz,False,0.5882352941176471,1.0,0.3821831763008233
1583,MENU,MENV,menu,menv,False,0.25,1.0,0.11666666666666659
1584,presence,presence,presence,presence,True,0.0,0.0,0.0
1585,DRAW,DRAW C 福  etteu 10    5ie,draw,draw c 福  etteu 10    5ie,False,5.25,5.0,0.16799999999999993
1586,EVAN,全VAN,evan,全van,False,0.25,1.0,0.16666666666666663
1587,I Love You to the moon...and back again.,Toeu to the moon...and back again. 人,i love you to the moon...and back again.,toeu to the moon...and back again. 人,False,0.225,0.5,0.21557734204793044
1588,Странник,CTPAHHNK (Xoasnos dons),странник,ctpahhnk (xoasnos dons),False,2.875,3.0,1.0
1589,this is us Our life. Our story. Our home.,tligigus Our life. Our story. Our home.,this is us our life. our story. our home.,tligigus our life. our story. our home.,False,0.12195121951219512,0.3333333333333333,0.17632895559724826
1590,Z,,z,nan,False,3.0,1.0,1.0
1591,"телефона, смотрите в другом объявлении","BhpoiaReeCibSCoToBbix TeIeOoHa,CMOTpNTeBAPyIOM OObABneHNN","телефона, смотрите в другом объявлении","bhpoiareecibscotobbix teieooha,cmotpntebapyiom oobabnehnn",False,1.4473684210526316,1.0,0.7339181286549707
1592,tartness,tarthess,tartness,tarthess,False,0.125,1.0,0.050000000000000044
1593,"HO 
 ME",HO ME,ho   me,ho me,False,0.2857142857142857,0.0,0.06666666666666665
1594,Telephone,Telerhane ? 福 S 福 一 D 一 2 厦 面,telephone,telerhane ? 福 s 福 一 d 一 2 厦 面,False,2.4444444444444446,11.0,0.326947637292465
1595,love,,love,nan,False,1.0,1.0,1.0
1596,a²+b²=c²,林 CRb²=C2,a²+b²=c²,林 crb²=c2,False,0.625,2.0,0.35185185185185186
1597,мы страждем от засухи А.С. Пуш,109 yxL CVW,мы страждем от засухи а.с. пуш,109 yxl cvw,False,0.9333333333333333,1.0,0.5838383838383838
1598,очень удобная и практичная вещь! вам так не кажется?,KOYEHb YAOSHAAN NPAKTNYHAABEWb! BAMTAKHE KAKETCA?>,очень удобная и практичная вещь! вам так не кажется?,koyehb yaoshaan npaktnyhaabewb! bamtakhe kaketca?>,False,0.9230769230769231,1.0,0.6437606837606837
1599,Light Medium Demi Bold,Light EHOS Medium Demi Bold,light medium demi bold,light ehos medium demi bold,False,0.22727272727272727,0.25,0.10067340067340069
1600,ПОЛЕЗНЫЕ ИГРЫ С ОГНЁМ,TOJIE3HbIEMIPbI COrHEM NETME-nZEBETET GREEHNEACG,полезные игры с огнём,tojie3hbiemipbi corhem netme-nzebetet greehneacg,False,2.142857142857143,1.0,0.5982142857142858
1601,Методическая копилка,Memogurecraa nonuuna,методическая копилка,memogurecraa nonuuna,False,0.95,1.0,0.6333333333333333
1602,ДОБРОЕ УТРО,,доброе утро,nan,False,1.0,1.0,1.0
1603,Областное информационно-пропагандистское мероприятие СтопГаджет!,Lentpnorpoktneeaetcecrogepcao-rpacncgoroTpamirisa rhycoeeapHirucGroFaagesnaaa O6nacTHoe HH@opMauHoHHo-nponaraHAMcTCKoe MeponpHATHe#CTonfaAKeT! Aomonpoeedehuec4no9anpen2022eoda R区,областное информационно-пропагандистское мероприятие стопгаджет!,lentpnorpoktneeaetcecrogepcao-rpacncgorotpamirisa rhycoeeaphirucgrofaagesnaaa o6nacthoe hh@opmauhohho-nponarahamctckoe meponphathe#ctonfaaket! aomonpoeedehuec4no9anpen2022eoda r区,False,2.71875,1.75,0.6979283707865169
1604,2015,Xzois,2015,xzois,False,1.25,1.0,1.0
1605,НАСЕЛЕНИЯ,EUE,населения,eue,False,1.0,1.0,1.0
1606,ВОЛГ КОН СБОРНИК ФАНТАСТИЧЕСКИХ РАССКАЗОВ,BOnrAKOH CSOPHNKΦAHTACTW4ECKMXPACCKA3OB,волг кон сборник фантастических рассказов,bonrakoh csophnkφahtactw4eckmxpaccka3ob,False,0.975609756097561,1.0,0.6499895768188451
1607,C.Э. Фриш Сквозь призму времени,C.3.中p CKBO3bnpM3My BpeMeHM,c.э. фриш сквозь призму времени,c.3.中p ckbo3bnpm3my bpemehm,False,0.8387096774193549,1.0,0.5511748307447233
1608,NO,NO yocresuennocfaeognce YeAxMNCKRCRTM! m.moe.am.tenpomy. Coftaoaretamnny: M Aannncrpaan Ousepaman n Xprn Mo aeTrpoea opluw.! Manupoer,no,no yocresuennocfaeognce yeaxmnckrcrtm! m.moe.am.tenpomy. coftaoaretamnny: m aannncrpaan ousepaman n xprn mo aetrpoea opluw.! manupoer,False,65.5,13.0,0.32832080200501246
1609,Развитие социальной активности младших школьников,Pa3BHTHe COUHOnbHO OKTHNHOCTH Merogrecxe mcrepnanknporpo MnOnWMXWKonbHHKon sOpnAToPoccH MOOXBA 20G2,развитие социальной активности младших школьников,pa3bhthe couhonbho okthnhocth merogrecxe mcrepnanknporpo mnonwmxwkonbhhkon sopnatopocch mooxba 20g2,False,1.9387755102040816,1.8,0.6259877688449118
1610,КОФЕЙНЯ,KOPENHA,кофейня,kopenha,False,1.0,1.0,1.0
1611,MarcO'Polo,Mare O'Palo,marco'polo,mare o'palo,False,0.3,2.0,0.1394696969696969
1612,РУССКИЙ СТАНДАРТ БАНК,PyCCKHI CTAHIAPT SAHK,русский стандарт банк,pycckhi ctahiapt sahk,False,0.9047619047619048,1.0,0.6031746031746033
1613,ЗаБава САЛОН КРАСОТЫ,BaDaba CAJOH KPACOTbI,забава салон красоты,badaba cajoh kpacotbi,False,0.95,1.0,0.6015873015873017
1614,smplewine винотека,sinplewine BNHOTEKA,smplewine винотека,sinplewine bnhoteka,False,0.5555555555555556,1.0,0.45321637426900585
1615,НОЖОМ  ВИЛКОЙ ГОРОДСКОЕ КАФЕ,HOXOM&BWIKOU TOPOHCROE RAPE,ножом  вилкой городское кафе,hoxom&bwikou topohcroe rape,False,0.9285714285714286,1.0,0.6181657848324515
1616,К-РАУТА СТРОЙМАСТЕР,CTPOMIMACTEP,к-раута строймастер,ctpomimactep,False,1.0,1.0,1.0
1617,Салон красоты СТАТУС,COUnOH KPGCOTa CTATNC,салон красоты статус,counoh kpgcota ctatnc,False,0.95,1.0,0.6015873015873017
1618,ресторан olivo рестораны,PECTOPAHbI Hino PECTOPAH,ресторан olivo рестораны,pectopahbi hino pectopah,False,0.9166666666666666,1.0,0.5944444444444443
1619,Стрижи ТОРГОВЫЙ ЦЕНТР,(mpu)ku TOPTOBbIMUEHTP,стрижи торговый центр,(mpu)ku toptobbimuehtp,False,1.0,1.0,0.6356421356421356
1620,ДОБРЫЙ ЖАР,AOBPLIN XAP KOTHeHHe·KOHcepepo,добрый жар,aobplin xap kothehhe·kohcepepo,False,2.9,1.5,0.6222222222222222
1621,БУФЕТЪ.,By中BTb.,буфетъ.,by中btb.,False,0.8571428571428571,1.0,0.5714285714285714
1622,AllTime.RU,AllTime RU,alltime.ru,alltime ru,False,0.1,2.0,0.040000000000000036
1623,Cora,C Oral,cora,c oral,False,0.5,2.0,0.10000000000000009
1624,сафари фитнес,capapu 中umHec SMOFIZRU,сафари фитнес,capapu 中umhec smofizru,False,1.6153846153846154,1.5,0.6258741258741258
1625,mega,Mega,mega,mega,True,0.0,0.0,0.0
1626,ресторан украинской кухни СКОВОРОДА,CKOBOPOA,ресторан украинской кухни сковорода,ckobopoa,False,1.0,1.0,1.0
1627,Ubik ЦИФРОВАЯ ТЕХНИКА,UOik LUOPOBAN TEXHKA,ubik цифровая техника,uoik luopoban texhka,False,0.7619047619047619,1.0,0.5825396825396825
1628,АЗБУКА ВКУСА,A36YKA BKYCA,азбука вкуса,a36yka bkyca,False,0.9166666666666666,1.0,0.6111111111111112
1629,Охотный ряд коммерческий банк,OXOTHbIN PAA KOMMep4ecKn6aHK,охотный ряд коммерческий банк,oxothbin paa kommep4eckn6ahk,False,0.9655172413793104,1.0,0.6198686371100164
1630,аппарат Совета депутатов муниципального округа Бирюлёво Западн ЮЖНЫЙ АДМИНИСТРАТИВНЫЙ ОКР,anapat CoBeTaIeyTaTOB MyHHuMnaJIbHoro oKpyra BuproJeBo3anaIHo JOKHDIAAAMHHHCTPATHBHDIMOKPVF,аппарат совета депутатов муниципального округа бирюлёво западн южный административный окр,anapat cobetaieytatob myhhumnajibhoro okpyra buprojebo3anaiho jokhdiaaamhhhctpathbhdimokpvf,False,1.0,1.0,0.6296250565913488
1631,ДВОРЕЦ ТВОРЧЕСТВА ДЕТЕЙ И МОЛОДЕЖИ молодежный творческий форум китеж плюс,大 m SSORSNA IBOPEIITBOPYECTBA TETEIHMOJIOIEJKM MOTOIEKHhIHTBOPECRHROOPM KHTESK HJIHOC nH-009-00-21.00 METALPAO,дворец творчества детей и молодежи молодежный творческий форум китеж плюс,大 m ssorsna ibopeiitbopyectba teteihmojioiejkm motoiekhhihtbopecrhroopm khtesk hjihoc nh-009-00-21.00 metalpao,False,1.4246575342465753,1.0,0.5982980489829806
1632,МИЛТИ,MNNTA,милти,mnnta,False,1.0,1.0,1.0
1633,СЛОН завод рекламы,,слон завод рекламы,nan,False,1.0,1.0,1.0
1634,семейная парикмахерская Family,ceMeMHaa napMKMaxepcKaa FAMiLy,семейная парикмахерская family,cememhaa napmkmaxepckaa family,False,0.7333333333333333,0.6666666666666666,0.5722222222222222
1635,ТУШИНСКАЯ,TyLWHCKAR,тушинская,tylwhckar,False,1.0,1.0,1.0
1636,МАСКОУСКАЯ,MACKOYCKAI,маскоуская,mackoyckai,False,1.0,1.0,1.0
1637,ОРОДСКАЯ,HUIYETOPOLCKAR,ородская,huiyetopolckar,False,1.75,1.0,1.0
1638,бабин яр,GA6HH X ,бабин яр,ga6hh x,False,0.875,1.0,0.5773809523809523
1639,М,,м,nan,False,3.0,1.0,1.0
1640,МЕТРОПОЛИТЕНА,MEOOTEHA,метрополитена,meooteha,False,1.0,1.0,1.0
1641,ЛУБЯНКА,AYEAHKA KPACHAA BECHA,лубянка,ayeahka kpachaa becha,False,3.0,3.0,1.0
1642,Stalingrad,Stalingrad dreamstime.com 023354583300,stalingrad,stalingrad dreamstime.com 023354583300,False,2.8,2.0,0.1473684210526316
1643,КАШИРСКАЯ КАШИРСКАЯ,KAWNPCKAA KALWNPCKAA,каширская каширская,kawnpckaa kalwnpckaa,False,1.0,1.0,0.6324561403508773
1644,Это э ктробус.,3703EKTpoVC,это э ктробус.,3703ektpovc,False,1.0,1.0,1.0
1645,Это электробус., ApGr ATO 3neKTpobCc,это электробус.,apgr ato 3nektpobcc,False,1.2,1.5,0.6269005847953217
1646,Это электроб,OTO NeKTDO A3873 430121,это электроб,oto nektdo a3873 430121,False,1.8333333333333333,2.0,0.6243961352657006
1647,Это электробус.,TO 3nekipoo aj,это электробус.,to 3nekipoo aj,False,0.9333333333333333,1.5,0.6206349206349207
1648,Это электробус.,3ro31EKTPO6VC,это электробус.,3ro31ektpo6vc,False,1.0,1.0,1.0
1649,Это электробус.,3TO3neKTpobyc. UNOMAG.RU,это электробус.,3to3nektpobyc. unomag.ru,False,1.5333333333333334,1.0,0.7611111111111111
1650,Это электробус.,3te3meKTpobyc,это электробус.,3te3mektpobyc,False,1.0,1.0,1.0
1651,300,300,300,300,True,0.0,0.0,0.0
1652,Это электробус.,3To leKTPO6yC,это электробус.,3to lektpo6yc,False,0.9333333333333333,1.0,0.6188034188034188
1653,Это электробус.,9To3nektpo6vc C CER,это электробус.,9to3nektpo6vc c cer,False,1.2666666666666666,1.5,1.0
1654,Это электробус,,это электробус,nan,False,1.0,1.0,1.0
1655,500-й Это электробус.,500- 3TO 3neKTPOyc.,500-й это электробус.,500- 3to 3nektpoyc.,False,0.6666666666666666,1.0,0.4327485380116959
1656,ГОРОДСКОЙ ЭЛЕКТРОБУС,rOPOACKOR 3NEKTPO6YC,городской электробус,ropoackor 3nektpo6yc,False,0.95,1.0,0.6333333333333333
1657,161779,161779,161779,161779,True,0.0,0.0,0.0
1658,Это электробус.,3N03NEKTPO6VC,это электробус.,3n03nektpo6vc,False,1.0,1.0,1.0
1659,Это электробус.,3ro 3neKTpobyC,это электробус.,3ro 3nektpobyc,False,0.9333333333333333,1.0,0.6206349206349207
1660,Это электробус.,3TO3neKTpo6yC,это электробус.,3to3nektpo6yc,False,1.0,1.0,1.0
1661,тробус.,Tpo6yc,тробус.,tpo6yc,False,1.0,1.0,1.0
1662,Это лектробус.,3TogneKTpobyc,это лектробус.,3tognektpobyc,False,1.0,1.0,1.0
1663,ГОРОДСКОЙ ЭЛЕКТРОБУС,TOPOACKOM 3NEKTPO6YC 06 00号 MSS imokam,городской электробус,topoackom 3nektpo6yc 06 00号 mss imokam,False,1.85,3.0,0.6412280701754387
1664,Это электробус.,9TO sneKTpobyc.,это электробус.,9to snektpobyc.,False,0.8666666666666667,1.0,0.5777777777777777
1665,Петербург в движении,METEPGYPT BABHRENMN,петербург в движении,metepgypt babhrenmn,False,0.95,1.0,0.6324561403508773
1666,ГОРОДСКОЙ ЭЛЕКТРОБ,TOPOACKON SNEKTPOGI DRIVE BUECTRO DO AML,городской электроб,topoackon snektpogi drive buectro do aml,False,2.1666666666666665,3.0,0.6398148148148148
1667,electric bus,electric KUIR-SUITAM bus,electric bus,electric kuir-suitam bus,False,1.0,0.5,0.125
1668,1000-й Это электробус,TO3neKTDOO,1000-й это электробус,to3nektdoo,False,1.0,1.0,1.0
1669,1000-й Это электробус.,"1815501110 1000-元 3TO3neKTpobyc,",1000-й это электробус.,"1815501110 1000-元 3to3nektpobyc,",False,1.2272727272727273,1.0,0.5353084415584417
